cordon,zone_ext,direction,flux_type,charge,classe_distance,nb_pl_jour,distance_km,dep_ext,reg_ext,mz_ext,com_ext
pagny,4717,entrant,E,V,D2,0.03,168.8,,,,
pagny,4717,entrant,E,V,D3,0.0,210.1,,,,
pagny,4717,sortant,E,C,D2,0.04,174.7,,,,
pagny,4717,sortant,E,C,D3,0.0,209.7,,,,
pagny,4717,sortant,E,V,D2,0.0,154.1,,,,
pagny,4720,entrant,E,C,D2,0.0,116.7,,,,
pagny,4720,entrant,E,V,D2,0.0,116.7,,,,
pagny,4720,sortant,E,C,D2,0.0,120.3,,,,
pagny,4722,entrant,E,C,D2,0.0,146.2,,,,
pagny,4722,entrant,E,V,D2,0.0,149.4,,,,
pagny,4722,sortant,E,C,D2,0.0,147.3,,,,
pagny,4722,sortant,E,C,D3,0.0,217.3,,,,
pagny,4723,entrant,E,C,D2,0.0,175.7,,,,
pagny,4723,entrant,E,C,D3,0.0,214.7,,,,
pagny,4723,entrant,E,V,D2,0.0,179.8,,,,
pagny,4723,entrant,E,V,D3,0.0,220.6,,,,
pagny,4723,sortant,E,C,D2,0.0,179.7,,,,
pagny,4723,sortant,E,C,D3,0.0,220.3,,,,
pagny,4723,sortant,E,V,D2,0.0,173.2,,,,
pagny,4723,sortant,E,V,D3,0.0,201.2,,,,
pagny,4724,entrant,E,C,D2,0.01,181.0,,,,
pagny,4724,entrant,E,C,D3,0.0,228.8,,,,
pagny,4724,entrant,E,V,D2,0.02,181.5,,,,
pagny,4724,entrant,E,V,D3,0.0,226.7,,,,
pagny,4724,sortant,E,C,D2,0.03,180.3,,,,
pagny,4724,sortant,E,C,D3,0.01,227.7,,,,
pagny,4724,sortant,E,V,D2,0.0,175.4,,,,
pagny,4724,sortant,E,V,D3,0.0,204.3,,,,
pagny,4725,entrant,E,C,D2,0.0,171.2,,,,
pagny,4725,entrant,E,V,D2,0.0,166.7,,,,
pagny,4725,sortant,E,C,D2,0.0,170.0,,,,
pagny,4725,sortant,E,C,D3,0.0,212.0,,,,
pagny,4725,sortant,E,V,D2,0.0,176.2,,,,
pagny,4726,entrant,E,C,D3,0.0,254.8,,,,
pagny,4726,entrant,E,V,D3,0.0,250.0,,,,
pagny,4726,sortant,E,C,D3,0.0,255.1,,,,
pagny,4726,sortant,E,V,D3,0.0,259.8,,,,
pagny,4727,entrant,E,C,D2,0.0,140.9,,,,
pagny,4727,entrant,E,C,D3,0.0,207.0,,,,
pagny,4727,entrant,E,V,D2,0.01,142.3,,,,
pagny,4727,entrant,E,V,D3,0.0,207.0,,,,
pagny,4727,sortant,E,C,D2,0.02,156.8,,,,
pagny,4727,sortant,E,C,D3,0.0,202.6,,,,
pagny,4727,sortant,E,V,D2,0.0,132.8,,,,
pagny,4728,entrant,E,C,D2,0.0,184.8,,,,
pagny,4728,entrant,E,C,D3,0.0,208.9,,,,
pagny,4728,entrant,E,V,D2,0.0,183.8,,,,
pagny,4728,entrant,E,V,D3,0.0,214.1,,,,
pagny,4728,sortant,E,C,D2,0.0,184.6,,,,
pagny,4728,sortant,E,C,D3,0.0,218.6,,,,
pagny,4728,sortant,E,V,D2,0.0,169.0,,,,
pagny,4729,entrant,E,C,D2,0.0,120.6,,,,
pagny,4729,entrant,E,V,D2,0.0,120.6,,,,
pagny,4729,sortant,E,C,D2,0.0,124.3,,,,
pagny,4730,entrant,E,C,D2,0.0,149.1,,,,
pagny,4730,entrant,E,V,D2,0.0,149.4,,,,
pagny,4730,entrant,E,V,D3,0.0,214.5,,,,
pagny,4730,sortant,E,C,D2,0.0,151.1,,,,
pagny,4730,sortant,E,C,D3,0.0,213.9,,,,
pagny,4730,sortant,E,V,D2,0.0,127.3,,,,
pagny,4731,entrant,E,C,D2,0.0,175.2,,,,
pagny,4731,entrant,E,C,D3,0.0,211.6,,,,
pagny,4731,entrant,E,V,D2,0.0,176.1,,,,
pagny,4731,entrant,E,V,D3,0.0,218.4,,,,
pagny,4731,sortant,E,C,D2,0.0,177.5,,,,
pagny,4731,sortant,E,C,D3,0.0,218.5,,,,
pagny,4732,entrant,E,C,D2,0.0,145.0,,,,
pagny,4732,entrant,E,V,D2,0.01,137.8,,,,
pagny,4732,sortant,E,C,D2,0.01,143.9,,,,
pagny,4732,sortant,E,V,D2,0.0,144.2,,,,
pagny,4733,entrant,E,C,D2,0.0,191.9,,,,
pagny,4733,entrant,E,C,D3,0.0,237.4,,,,
pagny,4733,entrant,E,V,D2,0.0,190.5,,,,
pagny,4733,entrant,E,V,D3,0.01,237.9,,,,
pagny,4733,sortant,E,C,D2,0.0,191.4,,,,
pagny,4733,sortant,E,C,D3,0.01,253.9,,,,
pagny,4733,sortant,E,V,D2,0.0,190.9,,,,
pagny,4733,sortant,E,V,D3,0.0,227.4,,,,
pagny,4734,entrant,E,C,D2,0.0,193.1,,,,
pagny,4734,entrant,E,C,D3,0.0,229.5,,,,
pagny,4734,entrant,E,V,D2,0.0,192.5,,,,
pagny,4734,entrant,E,V,D3,0.0,234.6,,,,
pagny,4734,sortant,E,C,D2,0.0,191.8,,,,
pagny,4734,sortant,E,C,D3,0.0,234.1,,,,
pagny,4735,entrant,E,C,D2,0.0,194.8,,,,
pagny,4735,entrant,E,C,D3,0.0,236.3,,,,
pagny,4735,entrant,E,V,D2,0.0,193.9,,,,
pagny,4735,entrant,E,V,D3,0.0,239.8,,,,
pagny,4735,sortant,E,C,D2,0.0,193.4,,,,
pagny,4735,sortant,E,C,D3,0.01,240.9,,,,
pagny,4735,sortant,E,V,D2,0.0,194.6,,,,
pagny,4735,sortant,E,V,D3,0.0,221.4,,,,
pagny,4736,entrant,E,C,D2,0.0,164.6,,,,
pagny,4736,entrant,E,V,D2,0.0,164.9,,,,
pagny,4736,entrant,E,V,D3,0.0,230.0,,,,
pagny,4736,sortant,E,C,D2,0.0,164.7,,,,
pagny,4736,sortant,E,C,D3,0.0,215.2,,,,
pagny,4736,sortant,E,V,D2,0.0,142.8,,,,
pagny,4737,entrant,E,C,D2,0.0,176.4,,,,
pagny,4737,entrant,E,V,D2,0.0,171.9,,,,
pagny,4737,sortant,E,C,D2,0.0,175.2,,,,
pagny,4737,sortant,E,C,D3,0.0,217.2,,,,
pagny,4737,sortant,E,V,D2,0.0,181.4,,,,
pagny,4739,entrant,E,C,D2,0.0,121.7,,,,
pagny,4739,entrant,E,V,D2,0.0,121.8,,,,
pagny,4739,sortant,E,C,D2,0.0,126.3,,,,
pagny,4740,entrant,E,C,D2,0.0,191.8,,,,
pagny,4740,entrant,E,C,D3,0.0,228.2,,,,
pagny,4740,entrant,E,V,D2,0.0,192.6,,,,
pagny,4740,entrant,E,V,D3,0.0,235.0,,,,
pagny,4740,sortant,E,C,D2,0.0,191.6,,,,
pagny,4740,sortant,E,C,D3,0.0,234.2,,,,
pagny,4744,entrant,E,C,D2,0.0,107.7,,,,
pagny,4744,entrant,E,V,D2,0.0,107.5,,,,
pagny,4744,sortant,E,C,D2,0.0,111.6,,,,
pagny,4745,entrant,E,C,D3,0.0,233.5,,,,
pagny,4745,entrant,E,V,D3,0.0,239.3,,,,
pagny,4745,sortant,E,C,D2,0.0,199.5,,,,
pagny,4745,sortant,E,C,D3,0.0,239.2,,,,
pagny,4747,entrant,E,C,D3,0.0,270.1,,,,
pagny,4747,entrant,E,V,D3,0.0,265.4,,,,
pagny,4747,sortant,E,C,D3,0.0,270.0,,,,
pagny,4748,entrant,E,C,D2,0.0,162.7,,,,
pagny,4748,entrant,E,C,D3,0.0,211.2,,,,
pagny,4748,entrant,E,V,D2,0.01,165.5,,,,
pagny,4748,entrant,E,V,D3,0.0,216.2,,,,
pagny,4748,sortant,E,C,D2,0.01,167.3,,,,
pagny,4748,sortant,E,C,D3,0.0,218.3,,,,
pagny,4748,sortant,E,V,D2,0.0,154.6,,,,
pagny,4749,entrant,E,C,D2,0.0,181.7,,,,
pagny,4749,entrant,E,C,D3,0.0,219.6,,,,
pagny,4749,entrant,E,V,D2,0.01,175.0,,,,
pagny,4749,sortant,E,C,D2,0.01,176.3,,,,
pagny,4749,sortant,E,C,D3,0.0,219.5,,,,
pagny,4749,sortant,E,V,D2,0.0,185.1,,,,
pagny,4750,entrant,E,C,D2,0.0,154.6,,,,
pagny,4750,entrant,E,V,D2,0.0,154.7,,,,
pagny,4750,entrant,E,V,D3,0.0,219.1,,,,
pagny,4750,sortant,E,C,D2,0.0,156.0,,,,
pagny,4750,sortant,E,C,D3,0.0,209.6,,,,
pagny,4750,sortant,E,V,D2,0.0,134.6,,,,
pagny,4752,entrant,E,C,D2,0.0,123.8,,,,
pagny,4752,entrant,E,V,D2,0.0,121.6,,,,
pagny,4752,sortant,E,C,D2,0.0,126.7,,,,
pagny,4753,entrant,E,C,D3,0.0,244.9,,,,
pagny,4753,entrant,E,V,D3,0.01,236.8,,,,
pagny,4753,sortant,E,C,D3,0.01,242.6,,,,
pagny,4753,sortant,E,V,D3,0.0,246.1,,,,
pagny,4754,entrant,E,C,D2,0.0,145.6,,,,
pagny,4754,entrant,E,V,D2,0.0,143.4,,,,
pagny,4754,sortant,E,C,D2,0.0,148.1,,,,
pagny,4755,entrant,E,C,D3,0.0,218.2,,,,
pagny,4755,entrant,E,V,D2,0.0,184.5,,,,
pagny,4755,entrant,E,V,D3,0.0,219.1,,,,
pagny,4755,sortant,E,C,D2,0.0,184.9,,,,
pagny,4755,sortant,E,C,D3,0.0,221.5,,,,
pagny,4756,entrant,E,C,D2,0.0,179.7,,,,
pagny,4756,entrant,E,C,D3,0.0,220.7,,,,
pagny,4756,entrant,E,V,D2,0.0,181.3,,,,
pagny,4756,entrant,E,V,D3,0.01,222.6,,,,
pagny,4756,sortant,E,C,D2,0.01,184.3,,,,
pagny,4756,sortant,E,C,D3,0.01,237.6,,,,
pagny,4756,sortant,E,V,D2,0.0,175.3,,,,
pagny,4756,sortant,E,V,D3,0.0,211.9,,,,
pagny,4757,entrant,E,C,D3,0.0,284.4,,,,
pagny,4757,entrant,E,V,D3,0.0,279.7,,,,
pagny,4757,sortant,E,C,D3,0.0,284.2,,,,
pagny,4758,entrant,E,C,D2,0.0,174.8,,,,
pagny,4758,entrant,E,C,D3,0.0,216.0,,,,
pagny,4758,entrant,E,V,D2,0.0,177.9,,,,
pagny,4758,entrant,E,V,D3,0.0,217.0,,,,
pagny,4758,sortant,E,C,D2,0.0,177.9,,,,
pagny,4758,sortant,E,C,D3,0.0,219.0,,,,
pagny,4758,sortant,E,V,D2,0.0,175.0,,,,
pagny,4758,sortant,E,V,D3,0.0,213.3,,,,
pagny,4760,entrant,E,C,D2,0.0,151.8,,,,
pagny,4760,entrant,E,V,D2,0.0,154.5,,,,
pagny,4760,entrant,E,V,D3,0.0,221.0,,,,
pagny,4760,sortant,E,C,D2,0.0,154.3,,,,
pagny,4760,sortant,E,C,D3,0.0,219.9,,,,
pagny,4760,sortant,E,V,D2,0.0,127.4,,,,
pagny,4761,entrant,E,C,D2,0.0,131.7,,,,
pagny,4761,entrant,E,V,D2,0.0,128.6,,,,
pagny,4761,sortant,E,C,D2,0.0,133.9,,,,
pagny,4761,sortant,E,V,D2,0.0,135.3,,,,
pagny,4762,entrant,E,C,D2,0.0,133.2,,,,
pagny,4762,entrant,E,V,D2,0.01,133.0,,,,
pagny,4762,sortant,E,C,D2,0.01,152.9,,,,
pagny,4762,sortant,E,V,D2,0.0,128.5,,,,
pagny,4764,entrant,E,C,D3,0.01,252.2,,,,
pagny,4764,entrant,E,V,D3,0.02,255.7,,,,
pagny,4764,sortant,E,C,D3,0.03,268.8,,,,
pagny,4764,sortant,E,V,D3,0.0,253.2,,,,
pagny,4765,entrant,E,C,D2,0.0,134.3,,,,
pagny,4765,entrant,E,V,D2,0.01,129.8,,,,
pagny,4765,sortant,E,C,D2,0.01,137.7,,,,
pagny,4765,sortant,E,V,D2,0.0,133.9,,,,
pagny,4766,entrant,E,C,D2,0.0,134.5,,,,
pagny,4766,entrant,E,V,D2,0.0,131.5,,,,
pagny,4766,sortant,E,C,D2,0.0,136.8,,,,
pagny,4766,sortant,E,V,D2,0.0,138.2,,,,
pagny,4767,entrant,E,C,D2,0.02,177.2,,,,
pagny,4767,entrant,E,C,D3,0.0,222.1,,,,
pagny,4767,entrant,E,V,D2,0.07,178.1,,,,
pagny,4767,entrant,E,V,D3,0.01,221.6,,,,
pagny,4767,sortant,E,C,D2,0.1,178.2,,,,
pagny,4767,sortant,E,C,D3,0.01,221.1,,,,
pagny,4767,sortant,E,V,D2,0.01,177.1,,,,
pagny,4769,entrant,E,C,D2,0.0,159.4,,,,
pagny,4769,entrant,E,V,D2,0.0,162.6,,,,
pagny,4769,sortant,E,C,D2,0.0,159.1,,,,
pagny,4769,sortant,E,C,D3,0.0,216.6,,,,
pagny,4772,entrant,E,C,D2,0.0,141.5,,,,
pagny,4772,entrant,E,V,D2,0.0,144.2,,,,
pagny,4772,entrant,E,V,D3,0.0,210.7,,,,
pagny,4772,sortant,E,C,D2,0.0,144.0,,,,
pagny,4772,sortant,E,C,D3,0.0,209.6,,,,
pagny,4772,sortant,E,V,D2,0.0,117.1,,,,
pagny,4773,entrant,E,C,D2,0.0,198.4,,,,
pagny,4773,entrant,E,C,D3,0.0,202.0,,,,
pagny,4773,entrant,E,V,D2,0.0,190.8,,,,
pagny,4773,entrant,E,V,D3,0.0,202.9,,,,
pagny,4773,sortant,E,C,D2,0.0,192.6,,,,
pagny,4773,sortant,E,C,D3,0.0,206.6,,,,
pagny,4774,entrant,E,C,D3,0.0,270.9,,,,
pagny,4774,entrant,E,V,D3,0.0,266.2,,,,
pagny,4774,sortant,E,C,D3,0.0,270.7,,,,
pagny,4776,entrant,E,C,D2,0.0,193.9,,,,
pagny,4776,entrant,E,C,D3,0.01,245.2,,,,
pagny,4776,entrant,E,V,D2,0.01,193.4,,,,
pagny,4776,entrant,E,V,D3,0.02,251.6,,,,
pagny,4776,sortant,E,C,D2,0.01,193.4,,,,
pagny,4776,sortant,E,C,D3,0.02,258.7,,,,
pagny,4776,sortant,E,V,D2,0.0,193.4,,,,
pagny,4776,sortant,E,V,D3,0.0,231.0,,,,
pagny,4777,entrant,E,C,D2,0.0,175.8,,,,
pagny,4777,entrant,E,C,D3,0.0,221.4,,,,
pagny,4777,entrant,E,V,D2,0.0,181.3,,,,
pagny,4777,entrant,E,V,D3,0.01,219.5,,,,
pagny,4777,sortant,E,C,D2,0.01,182.7,,,,
pagny,4777,sortant,E,C,D3,0.01,234.6,,,,
pagny,4777,sortant,E,V,D2,0.0,176.2,,,,
pagny,4777,sortant,E,V,D3,0.0,207.8,,,,
pagny,4778,entrant,E,C,D2,0.0,178.4,,,,
pagny,4778,entrant,E,V,D2,0.0,173.8,,,,
pagny,4778,sortant,E,C,D2,0.0,177.2,,,,
pagny,4778,sortant,E,C,D3,0.0,219.2,,,,
pagny,4778,sortant,E,V,D2,0.0,183.4,,,,
pagny,4779,entrant,E,C,D2,0.0,172.4,,,,
pagny,4779,entrant,E,C,D3,0.0,216.2,,,,
pagny,4779,entrant,E,V,D2,0.0,176.8,,,,
pagny,4779,entrant,E,V,D3,0.0,217.7,,,,
pagny,4779,sortant,E,C,D2,0.0,178.9,,,,
pagny,4779,sortant,E,C,D3,0.0,220.1,,,,
pagny,4779,sortant,E,V,D2,0.0,176.1,,,,
pagny,4779,sortant,E,V,D3,0.0,214.4,,,,
pagny,4780,entrant,E,C,D2,0.0,180.1,,,,
pagny,4780,entrant,E,C,D3,0.0,219.0,,,,
pagny,4780,entrant,E,V,D2,0.01,181.5,,,,
pagny,4780,entrant,E,V,D3,0.01,223.5,,,,
pagny,4780,sortant,E,C,D2,0.01,183.8,,,,
pagny,4780,sortant,E,C,D3,0.01,237.1,,,,
pagny,4780,sortant,E,V,D2,0.0,173.4,,,,
pagny,4780,sortant,E,V,D3,0.0,210.0,,,,
pagny,4781,entrant,E,C,D3,0.0,258.8,,,,
pagny,4781,entrant,E,V,D3,0.01,256.1,,,,
pagny,4781,sortant,E,C,D3,0.01,265.3,,,,
pagny,4781,sortant,E,V,D3,0.0,262.7,,,,
pagny,4782,entrant,E,C,D2,0.0,159.5,,,,
pagny,4782,entrant,E,V,D2,0.0,163.4,,,,
pagny,4782,sortant,E,C,D2,0.0,159.7,,,,
pagny,4782,sortant,E,C,D3,0.0,216.8,,,,
pagny,4783,entrant,E,C,D3,0.0,231.7,,,,
pagny,4783,entrant,E,V,D3,0.0,237.5,,,,
pagny,4783,sortant,E,C,D2,0.0,198.7,,,,
pagny,4783,sortant,E,C,D3,0.0,238.6,,,,
pagny,4784,entrant,E,C,D3,0.01,259.1,,,,
pagny,4784,entrant,E,V,D3,0.02,263.7,,,,
pagny,4784,sortant,E,C,D3,0.03,276.4,,,,
pagny,4784,sortant,E,V,D3,0.0,260.6,,,,
pagny,4785,entrant,E,C,D2,0.0,144.4,,,,
pagny,4785,entrant,E,V,D2,0.0,147.6,,,,
pagny,4785,sortant,E,C,D2,0.0,145.5,,,,
pagny,4785,sortant,E,C,D3,0.0,215.6,,,,
pagny,4787,entrant,E,C,D2,0.0,194.5,,,,
pagny,4787,entrant,E,C,D3,0.0,238.0,,,,
pagny,4787,entrant,E,V,D2,0.0,193.9,,,,
pagny,4787,entrant,E,V,D3,0.01,239.8,,,,
pagny,4787,sortant,E,C,D2,0.0,193.9,,,,
pagny,4787,sortant,E,C,D3,0.01,245.6,,,,
pagny,4787,sortant,E,V,D2,0.0,195.1,,,,
pagny,4787,sortant,E,V,D3,0.0,228.8,,,,
pagny,4788,entrant,E,C,D2,0.0,195.7,,,,
pagny,4788,entrant,E,C,D3,0.0,237.2,,,,
pagny,4788,entrant,E,V,D2,0.0,194.8,,,,
pagny,4788,entrant,E,V,D3,0.0,240.7,,,,
pagny,4788,sortant,E,C,D2,0.0,194.3,,,,
pagny,4788,sortant,E,C,D3,0.01,241.8,,,,
pagny,4788,sortant,E,V,D2,0.0,195.5,,,,
pagny,4788,sortant,E,V,D3,0.0,222.3,,,,
pagny,4789,entrant,E,C,D2,0.01,183.5,,,,
pagny,4789,entrant,E,C,D3,0.0,233.6,,,,
pagny,4789,entrant,E,V,D2,0.02,184.1,,,,
pagny,4789,entrant,E,V,D3,0.01,232.5,,,,
pagny,4789,sortant,E,C,D2,0.04,184.6,,,,
pagny,4789,sortant,E,C,D3,0.02,232.4,,,,
pagny,4789,sortant,E,V,D2,0.0,183.0,,,,
pagny,4789,sortant,E,V,D3,0.0,212.9,,,,
pagny,4790,entrant,E,C,D2,0.0,109.7,,,,
pagny,4790,entrant,E,V,D2,0.0,109.7,,,,
pagny,4790,sortant,E,C,D2,0.0,113.4,,,,
pagny,4791,entrant,E,C,D2,0.0,195.8,,,,
pagny,4791,entrant,E,C,D3,0.0,231.3,,,,
pagny,4791,entrant,E,V,D2,0.0,195.5,,,,
pagny,4791,entrant,E,V,D3,0.0,237.1,,,,
pagny,4791,sortant,E,C,D2,0.0,194.1,,,,
pagny,4791,sortant,E,C,D3,0.0,235.6,,,,
pagny,4792,entrant,E,C,D2,0.0,194.2,,,,
pagny,4792,entrant,E,C,D3,0.0,208.0,,,,
pagny,4792,entrant,E,V,D2,0.0,186.3,,,,
pagny,4792,entrant,E,V,D3,0.0,204.7,,,,
pagny,4792,sortant,E,C,D2,0.0,186.4,,,,
pagny,4792,sortant,E,C,D3,0.0,212.3,,,,
pagny,4792,sortant,E,V,D2,0.0,198.6,,,,
pagny,4792,sortant,E,V,D3,0.0,201.9,,,,
pagny,4795,entrant,E,C,D2,0.0,182.2,,,,
pagny,4795,entrant,E,C,D3,0.0,221.2,,,,
pagny,4795,entrant,E,V,D2,0.0,181.6,,,,
pagny,4795,entrant,E,V,D3,0.0,226.0,,,,
pagny,4795,sortant,E,C,D2,0.0,182.5,,,,
pagny,4795,sortant,E,C,D3,0.0,225.4,,,,
pagny,4795,sortant,E,V,D2,0.0,179.6,,,,
pagny,4795,sortant,E,V,D3,0.0,207.6,,,,
pagny,4796,entrant,E,C,D2,0.0,168.0,,,,
pagny,4796,entrant,E,V,D2,0.0,171.4,,,,
pagny,4796,entrant,E,V,D3,0.0,236.6,,,,
pagny,4796,sortant,E,C,D2,0.0,168.1,,,,
pagny,4796,sortant,E,C,D3,0.0,217.7,,,,
pagny,4796,sortant,E,V,D2,0.0,143.2,,,,
pagny,4797,entrant,E,C,D2,0.0,181.3,,,,
pagny,4797,entrant,E,V,D2,0.0,176.8,,,,
pagny,4797,sortant,E,C,D2,0.0,180.2,,,,
pagny,4797,sortant,E,C,D3,0.0,219.3,,,,
pagny,4798,entrant,E,C,D3,0.0,274.1,,,,
pagny,4798,entrant,E,V,D3,0.0,269.5,,,,
pagny,4798,sortant,E,C,D3,0.0,274.0,,,,
pagny,4799,entrant,E,C,D2,0.0,139.3,,,,
pagny,4799,entrant,E,V,D2,0.0,140.6,,,,
pagny,4799,sortant,E,C,D2,0.0,140.6,,,,
pagny,4799,sortant,E,C,D3,0.0,204.9,,,,
pagny,4800,entrant,E,C,D2,0.01,147.0,,,,
pagny,4800,entrant,E,V,D2,0.03,156.5,,,,
pagny,4800,sortant,E,C,D2,0.04,163.9,,,,
pagny,4800,sortant,E,V,D2,0.0,140.4,,,,
pagny,4801,entrant,E,C,D2,0.0,156.8,,,,
pagny,4801,entrant,E,C,D3,0.0,226.3,,,,
pagny,4801,entrant,E,V,D2,0.01,161.0,,,,
pagny,4801,entrant,E,V,D3,0.0,226.3,,,,
pagny,4801,sortant,E,C,D2,0.01,162.9,,,,
pagny,4801,sortant,E,C,D3,0.0,212.0,,,,
pagny,4801,sortant,E,V,D2,0.0,138.3,,,,
pagny,4802,entrant,E,C,D2,0.0,135.6,,,,
pagny,4802,entrant,E,V,D2,0.01,128.4,,,,
pagny,4802,sortant,E,C,D2,0.01,134.6,,,,
pagny,4802,sortant,E,V,D2,0.0,134.8,,,,
pagny,4804,entrant,E,C,D2,0.0,185.6,,,,
pagny,4804,entrant,E,C,D3,0.0,219.3,,,,
pagny,4804,entrant,E,V,D2,0.0,187.9,,,,
pagny,4804,entrant,E,V,D3,0.0,219.2,,,,
pagny,4804,sortant,E,C,D2,0.0,187.2,,,,
pagny,4804,sortant,E,C,D3,0.0,221.0,,,,
pagny,4804,sortant,E,V,D3,0.0,221.3,,,,
pagny,4805,entrant,E,C,D3,0.0,291.7,,,,
pagny,4805,entrant,E,V,D3,0.0,287.0,,,,
pagny,4805,sortant,E,C,D3,0.0,291.5,,,,
pagny,4809,entrant,E,C,D2,0.0,123.3,,,,
pagny,4809,entrant,E,V,D2,0.0,123.2,,,,
pagny,4809,sortant,E,C,D2,0.0,126.9,,,,
pagny,4810,entrant,E,C,D2,0.0,170.5,,,,
pagny,4810,entrant,E,V,D2,0.0,173.9,,,,
pagny,4810,entrant,E,V,D3,0.0,239.0,,,,
pagny,4810,sortant,E,C,D2,0.0,170.5,,,,
pagny,4810,sortant,E,C,D3,0.0,220.1,,,,
pagny,4810,sortant,E,V,D2,0.0,145.7,,,,
pagny,4813,entrant,E,C,D2,0.01,182.2,,,,
pagny,4813,entrant,E,C,D3,0.0,229.8,,,,
pagny,4813,entrant,E,V,D2,0.02,183.0,,,,
pagny,4813,entrant,E,V,D3,0.0,228.7,,,,
pagny,4813,sortant,E,C,D2,0.03,181.7,,,,
pagny,4813,sortant,E,C,D3,0.01,229.2,,,,
pagny,4813,sortant,E,V,D2,0.0,177.8,,,,
pagny,4813,sortant,E,V,D3,0.0,206.7,,,,
pagny,4817,entrant,E,C,D2,0.0,147.5,,,,
pagny,4817,entrant,E,V,D2,0.0,149.1,,,,
pagny,4817,sortant,E,C,D2,0.0,148.4,,,,
pagny,4817,sortant,E,C,D3,0.0,214.4,,,,
pagny,4821,entrant,E,C,D2,0.0,165.5,,,,
pagny,4821,entrant,E,V,D2,0.0,169.5,,,,
pagny,4821,sortant,E,C,D2,0.0,165.7,,,,
pagny,4821,sortant,E,C,D3,0.0,222.8,,,,
pagny,4822,entrant,E,C,D2,0.01,186.9,,,,
pagny,4822,entrant,E,C,D3,0.0,218.7,,,,
pagny,4822,entrant,E,V,D2,0.02,186.5,,,,
pagny,4822,entrant,E,V,D3,0.0,228.0,,,,
pagny,4822,sortant,E,C,D2,0.03,186.7,,,,
pagny,4822,sortant,E,C,D3,0.01,229.3,,,,
pagny,4822,sortant,E,V,D2,0.0,193.4,,,,
pagny,4822,sortant,E,V,D3,0.0,202.8,,,,
pagny,4823,entrant,E,C,D2,0.0,163.3,,,,
pagny,4823,entrant,E,C,D3,0.0,219.1,,,,
pagny,4823,entrant,E,V,D2,0.01,166.6,,,,
pagny,4823,entrant,E,V,D3,0.0,219.1,,,,
pagny,4823,sortant,E,C,D2,0.01,166.0,,,,
pagny,4823,sortant,E,C,D3,0.0,219.7,,,,
pagny,4823,sortant,E,V,D2,0.0,157.3,,,,
pagny,4824,entrant,E,C,D3,0.0,267.2,,,,
pagny,4824,entrant,E,V,D3,0.0,262.6,,,,
pagny,4824,sortant,E,C,D3,0.0,267.1,,,,
pagny,4825,entrant,E,C,D2,0.0,117.8,,,,
pagny,4825,entrant,E,V,D2,0.0,117.8,,,,
pagny,4825,sortant,E,C,D2,0.0,121.5,,,,
pagny,4826,entrant,E,C,D2,0.0,183.9,,,,
pagny,4826,entrant,E,C,D3,0.0,221.4,,,,
pagny,4826,entrant,E,V,D2,0.01,184.9,,,,
pagny,4826,entrant,E,V,D3,0.0,214.3,,,,
pagny,4826,sortant,E,C,D2,0.01,182.8,,,,
pagny,4826,sortant,E,C,D3,0.0,224.2,,,,
pagny,4826,sortant,E,V,D2,0.0,181.7,,,,
pagny,4826,sortant,E,V,D3,0.0,202.7,,,,
pagny,4827,entrant,E,C,D2,0.0,132.3,,,,
pagny,4827,entrant,E,V,D2,0.0,130.1,,,,
pagny,4827,sortant,E,C,D2,0.0,134.8,,,,
pagny,4828,entrant,E,C,D2,0.0,142.2,,,,
pagny,4828,entrant,E,V,D2,0.0,143.5,,,,
pagny,4828,sortant,E,C,D2,0.0,143.5,,,,
pagny,4828,sortant,E,C,D3,0.0,208.0,,,,
pagny,4832,entrant,E,C,D2,0.0,179.5,,,,
pagny,4832,entrant,E,C,D3,0.0,215.9,,,,
pagny,4832,entrant,E,V,D2,0.0,180.4,,,,
pagny,4832,entrant,E,V,D3,0.0,222.8,,,,
pagny,4832,sortant,E,C,D2,0.0,179.3,,,,
pagny,4832,sortant,E,C,D3,0.0,221.9,,,,
pagny,4833,entrant,E,C,D3,0.0,246.7,,,,
pagny,4833,entrant,E,V,D3,0.0,242.0,,,,
pagny,4833,sortant,E,C,D3,0.0,246.5,,,,
pagny,4835,entrant,E,C,D2,0.0,155.0,,,,
pagny,4835,entrant,E,C,D3,0.0,220.3,,,,
pagny,4835,entrant,E,V,D2,0.01,155.7,,,,
pagny,4835,entrant,E,V,D3,0.0,220.3,,,,
pagny,4835,sortant,E,C,D2,0.01,159.2,,,,
pagny,4835,sortant,E,C,D3,0.0,213.4,,,,
pagny,4835,sortant,E,V,D2,0.0,150.2,,,,
pagny,4837,entrant,E,C,D2,0.0,114.3,,,,
pagny,4837,entrant,E,V,D2,0.0,114.3,,,,
pagny,4837,sortant,E,C,D2,0.0,117.9,,,,
pagny,4838,entrant,E,C,D2,0.0,164.3,,,,
pagny,4838,entrant,E,C,D3,0.0,221.1,,,,
pagny,4838,entrant,E,V,D2,0.01,170.6,,,,
pagny,4838,entrant,E,V,D3,0.0,235.2,,,,
pagny,4838,sortant,E,C,D2,0.01,169.2,,,,
pagny,4838,sortant,E,C,D3,0.0,211.7,,,,
pagny,4838,sortant,E,V,D2,0.0,147.2,,,,
pagny,4839,entrant,E,C,D2,0.0,130.9,,,,
pagny,4839,entrant,E,V,D2,0.0,128.7,,,,
